ID,Budget,OriginLang,Popularity,ReleaseDate,Runtime,CatRuntime,IsEnOriginalLang,HasWebPage,HasPoster,HasTagline,ReleaseYear,ReleaseMonth,ReleaseDay,IsReleasedAfterJuly,NumOfCountriesReleased,IsLangUS,IsLangFR,IsLangRU,IsLangES,IsLangJA,NumOfKeywords,IsActor0Female,IsActor1Female,IsActor2Female,Actor0PrevRevenue,Actor1PrevRevenue,Actor2PrevRevenue,NumOfMoviesByDirector,NumOfMoviesByProducer,Genre,NumOfWorkersArt,NumOfWorkersCamera,NumOfWorkersCrew,NumOfWorkersMkup,NumOfWorkersDirecting,NumOfWorkersEditing,NumOfWorkersLiting,NumOfWorkersWriting,NumOfWorkersProd,NumOfWorkersSound,NumOfWorkersVisualEffects,Revenue
246,19000000,en,9.106146,2008-10-16,109,Medium,1,1,1,1,2008,10,16,1,1,1,0,0,0,0,17,0,1,0,NULL,117719158,121463226,0,3,Adventure,5,1,1,8,1,2,0,3,9,3,0,18755936
247,23000000,en,14.134879999999999,1994-07-29,101,Medium,1,0,1,1,1994,7,29,0,1,1,0,0,0,0,7,0,1,1,107217396,NULL,174999005,1,2,Fantasy,0,1,1,0,1,1,0,1,7,1,1,351583407
248,18339750,de,7.692239999999999,2004-09-08,156,Large,0,1,1,1,2004,9,8,1,3,0,0,1,0,0,21,0,1,1,96105964,NULL,NULL,0,7,Drama,4,6,9,5,3,2,2,4,14,8,2,92180910
249,102000000,en,9.646208,2001-06-07,99,Medium,1,0,1,1,2001,6,7,0,2,1,0,0,0,0,9,0,0,1,296000000,NULL,23042200,0,5,Action,0,1,0,0,1,1,0,1,5,1,0,147080413
250,7920000,en,11.162277,1978-10-06,140,Large,1,0,1,1,1978,10,6,1,1,1,1,0,0,0,4,0,0,0,60000000,33395426,NULL,1,2,Other,3,1,0,1,1,1,0,2,4,1,0,14560084
251,12560000,fr,4.0529910000000005,2001-02-07,105,Medium,0,0,1,0,2001,2,7,0,1,0,1,0,0,0,0,0,0,0,29456000,29456000,NULL,1,5,Comedy,0,0,0,0,1,0,0,2,3,0,0,42700000
252,98000000,en,7.284477000000001,1995-12-22,119,Large,1,0,1,1,1995,12,22,1,4,1,0,0,0,0,6,1,0,0,73326666,21486757,37000000,0,4,Adventure,2,1,0,1,1,0,0,4,6,0,1,10017322
253,8500000,en,6.57613,2004-02-27,104,Medium,1,0,1,1,2004,2,27,0,1,1,0,0,0,0,5,0,0,0,18492362,18492362,18492362,1,3,Horror,7,10,19,9,4,4,3,6,14,14,4,5001655
254,0,ru,0.241287,2012-11-29,95,Medium,0,0,1,0,2012,11,29,0,1,0,0,1,0,0,2,NULL,1,NULL,NULL,NULL,NULL,0,NULL,Drama,0,0,1,0,1,0,0,1,0,0,0,30292
255,11178,en,0.079287,2012-09-05,104,Medium,1,0,1,1,2012,9,5,1,1,0,0,0,0,0,2,0,0,0,NULL,NULL,NULL,0,3,Drama,1,1,0,0,1,1,0,1,0,1,0,34659
256,9500000,en,5.8471660000000005,2013-09-06,88,Short,1,0,1,1,2013,9,6,1,1,1,0,0,0,0,6,0,1,0,231411584,194168700,NULL,0,2,Comedy,0,0,0,0,1,0,0,1,0,0,0,7800000
257,55000000,en,10.758754,2015-09-10,121,Large,1,1,1,1,2015,9,10,1,3,1,0,0,0,0,11,0,0,0,214104620,147332697,1405403694,0,6,Adventure,8,10,9,15,3,5,4,2,18,14,25,203427584
258,1000000,en,1.1575819999999999,1956-11-15,89,Short,1,0,1,1,1956,11,15,0,1,1,0,0,0,0,1,0,1,0,NULL,122700000,NULL,0,1,Drama,4,1,0,3,2,1,0,2,1,3,0,9000000
259,0,ja,10.686166,1995-11-18,83,Short,0,0,1,1,1995,11,18,0,1,0,0,0,0,1,11,1,0,0,NULL,NULL,3301446,0,3,Animation,4,1,1,0,1,5,0,3,9,2,5,2287714
260,24554,en,0.154526,1998-09-12,95,Medium,1,0,1,1,1998,9,12,1,0,0,0,0,0,0,0,0,0,0,14683921,NULL,NULL,0,NULL,Drama,0,0,0,0,1,0,0,0,0,0,0,140021
261,0,en,0.871303,1988-09-02,99,Medium,1,0,1,0,1988,9,2,1,1,1,0,0,0,0,0,0,1,1,100489151,1700000,NULL,0,1,Drama,2,1,0,1,1,1,0,1,5,1,0,187349
262,50000000,en,11.511424,2006-04-28,99,Medium,1,0,1,1,2006,4,28,0,3,1,0,0,0,0,10,0,1,0,262797249,171963386,NULL,0,6,Comedy,0,1,0,0,1,1,0,1,2,1,0,87528173
263,0,ja,6.972722999999999,2010-12-11,133,Large,0,1,1,0,2010,12,11,1,1,0,0,0,0,1,4,0,1,0,NULL,NULL,NULL,0,7,Drama,2,1,0,0,1,1,0,2,11,1,0,17636261
264,10000000,en,2.8497790000000003,1987-11-12,99,Medium,1,1,1,1,1987,11,12,0,1,1,0,0,0,0,6,1,0,1,8362969,NULL,NULL,0,2,SciFi,1,1,4,0,1,2,0,2,3,1,0,14000
265,0,en,2.7994470000000002,2004-05-14,108,Medium,1,1,1,0,2004,5,14,0,1,1,0,0,0,0,3,0,1,0,110000000,59468275,NULL,0,NULL,Drama,2,3,1,1,1,3,0,2,9,8,0,143597
266,15000000,en,10.271871,2002-12-16,135,Large,1,0,1,1,2002,12,16,1,1,1,0,0,0,0,11,0,0,0,100853753,134095253,250649836,3,2,Drama,4,4,0,1,2,2,0,2,5,7,0,13060843
267,15000000,en,15.423538,2007-09-11,148,Large,1,1,1,1,2007,9,11,1,1,1,0,0,0,0,11,0,1,0,30411183,156822020,136159423,1,4,Adventure,6,3,4,4,5,2,0,2,11,11,2,56255142
268,27000,en,10.513367,1994-09-13,92,Short,1,1,1,1,1994,9,13,1,1,1,0,0,0,0,3,0,0,0,NULL,NULL,NULL,0,2,Comedy,0,1,0,0,1,1,0,1,2,1,0,3151130
269,40000000,en,8.778999,2006-07-21,93,Short,1,0,1,1,2006,7,21,0,3,1,0,0,0,0,6,0,1,0,NULL,NULL,850000000,1,3,Adventure,4,1,0,1,1,1,0,1,11,1,0,23937870
270,0,en,0.49887700000000007,2007-09-07,119,Large,1,1,1,1,2007,9,7,1,0,1,0,0,0,0,0,0,0,0,41744718,264118201,NULL,0,NULL,Doco,0,0,0,0,1,0,0,0,0,1,0,20
271,21000000,en,8.425361,2011-03-25,99,Medium,1,1,1,1,2011,3,25,0,1,1,0,0,0,0,2,0,0,1,457363168,NULL,459270619,0,2,Comedy,0,0,0,0,1,0,0,3,0,0,0,72417394
272,72500000,en,6.936688,2006-08-04,116,Medium,1,1,1,1,2006,8,4,1,1,1,0,0,0,0,15,0,0,0,285176741,325756637,NULL,0,2,Comedy,0,1,0,0,1,1,0,2,8,1,0,162966177
273,12000000,en,5.845712000000001,1990-10-05,94,Medium,1,0,1,1,1990,10,5,1,1,1,0,0,0,0,4,0,0,0,47410000,NULL,74134790,1,3,Action,0,1,0,0,1,1,0,2,3,1,0,46044400
274,50000000,en,12.285544999999999,2010-06-04,87,Short,1,1,1,1,2010,6,4,0,1,1,0,0,0,0,0,0,1,0,461983149,121463226,41098065,0,1,Comedy,2,1,0,1,1,1,0,2,6,3,2,83761844
275,65000000,en,10.237996,1998-12-17,119,Large,1,1,1,1,1998,12,17,1,1,1,0,0,0,0,3,0,1,1,373554033,356830601,NULL,1,1,Comedy,6,2,0,1,2,4,0,3,7,7,0,250821495
276,0,en,8.469808,2013-05-24,127,Large,1,0,1,0,2013,5,24,0,1,1,0,0,0,0,0,0,NULL,1,429766,NULL,NULL,0,4,Doco,0,1,0,0,1,1,0,1,7,1,0,602042
277,2915739,te,0.558002,2009-01-16,132,Large,0,0,1,0,2009,1,16,0,1,0,0,0,0,0,1,0,0,1,13000000,NULL,3,0,NULL,Fantasy,0,1,1,0,1,1,0,1,2,1,0,14000000
278,70000000,en,18.324219,1998-06-12,98,Medium,1,0,1,1,1998,6,12,0,1,1,0,0,0,0,2,0,1,0,474171806,125586134,NULL,4,4,Adventure,5,1,3,10,2,1,0,1,6,1,3,164000000
279,0,en,2.523707,2016-09-23,102,Medium,1,0,1,1,2016,9,23,1,1,1,0,0,0,0,6,0,0,0,76586316,NULL,NULL,0,3,Drama,0,1,0,0,1,0,0,4,1,0,0,23020
280,65000000,en,13.455112,2004-08-04,120,Large,1,0,1,1,2004,8,4,1,1,1,0,0,1,0,13,0,0,1,358372926,100230832,8026971,4,4,Drama,14,11,33,15,3,14,5,1,23,14,9,217764291
281,0,en,2.584025,1999-10-22,91,Short,1,0,1,1,1999,10,22,1,1,1,0,0,0,0,6,0,1,0,54215416,121214377,212385533,0,1,Horror,5,4,8,4,2,5,2,1,4,7,6,10
282,30000000,en,14.811957999999999,2012-04-12,95,Medium,1,1,1,1,2012,4,12,0,1,1,0,0,0,1,8,1,0,1,163403799,46488,NULL,0,2,Horror,17,7,15,7,2,5,0,2,8,12,4,66486080
283,12000000,en,1.575026,1998-10-30,100,Medium,1,0,1,0,1998,10,30,1,1,1,0,0,0,0,4,1,0,1,116700000,280000000,NULL,0,2,Drama,0,1,0,0,2,2,0,1,4,1,0,12902790
284,19000000,fr,4.249948000000001,2008-01-19,130,Large,0,0,1,0,2008,1,19,0,1,0,1,0,0,0,12,1,0,0,152500343,23727301,NULL,2,7,Drama,1,1,0,1,1,1,0,1,1,1,0,23550000
285,7000000,en,7.452789999999999,2012-09-20,109,Medium,1,0,1,1,2012,9,20,1,1,1,0,0,1,0,7,0,0,1,147332697,202466756,73762516,1,7,Drama,5,4,9,7,1,6,1,1,15,14,2,48126384
286,25000000,en,3.596317,1996-03-01,95,Medium,1,0,1,1,1996,3,1,0,3,1,0,0,0,0,4,0,0,1,89460381,NULL,1044824,1,5,Adventure,1,1,1,3,1,1,0,3,15,1,0,1614266
287,9000000,en,28.920839,2016-11-15,117,Medium,1,1,1,1,2016,11,15,0,1,1,0,0,0,0,12,0,1,1,748806957,NULL,163403799,4,3,Horror,11,9,9,9,5,4,2,2,16,10,5,276921998
288,0,en,4.322726,1994-10-14,113,Medium,1,0,1,1,1994,10,14,1,1,1,0,0,0,0,8,1,0,0,56505065,NULL,227799884,1,1,Comedy,3,1,0,1,1,1,0,3,6,1,0,6841570
289,24000000,en,11.269558,2003-01-31,110,Medium,1,0,1,1,2003,1,31,0,1,1,0,0,0,0,6,0,0,0,89460381,23367586,90383208,0,1,Drama,3,1,1,4,1,2,0,2,6,4,0,23510601
290,28000000,en,13.856198999999998,1994-03-30,87,Short,1,0,1,1,1994,3,30,0,2,1,0,0,0,0,1,1,0,1,222300000,NULL,NULL,1,2,Fantasy,0,1,0,0,3,2,0,1,0,4,3,11373501
291,6000000,en,8.990345,1994-03-09,117,Medium,1,1,1,1,1994,3,9,0,1,1,0,0,0,0,17,0,1,0,1862805,70906973,NULL,0,3,Drama,2,1,0,0,1,1,0,1,4,3,0,254700832
292,16000000,en,12.153493,2007-03-09,99,Medium,1,1,1,1,2007,3,9,0,1,1,0,0,0,0,7,0,0,0,53478166,87528173,85306374,0,2,Drama,0,1,0,0,1,1,0,1,10,1,0,5367030
293,65000000,en,10.543955,2014-12-25,137,Large,1,1,1,1,2014,12,25,1,1,1,0,0,0,1,8,0,0,0,337580051,87100449,400062763,0,3,Drama,19,6,9,14,3,2,0,5,8,13,13,163442937
294,0,pt,1.7919650000000003,1997-05-01,110,Medium,0,0,1,1,1997,5,1,0,1,1,0,0,0,0,7,0,0,1,11000000,NULL,NULL,0,2,Drama,0,0,0,0,1,0,0,2,2,3,0,310724
295,160000000,en,26.628178000000002,2015-11-18,137,Large,1,1,1,1,2015,11,18,0,2,1,0,0,0,0,6,1,0,0,251171807,268426634,18340000,2,3,Adventure,23,8,13,22,2,4,4,4,19,6,11,653428261
296,0,ru,1.763116,2009-04-23,99,Medium,0,0,1,0,2009,4,23,0,1,0,0,1,0,0,1,0,0,0,38135878,NULL,38862717,0,1,Fantasy,0,0,0,0,1,0,0,5,2,0,0,5873871
297,60000000,en,4.924078,2002-02-22,104,Medium,1,0,1,1,2002,2,22,0,2,1,0,0,1,0,9,0,0,0,424208848,164508066,6347072,1,6,Drama,6,6,5,13,3,4,4,3,11,9,3,52322400
298,25000000,en,8.364587,2003-02-28,101,Medium,1,0,1,1,2003,2,28,0,1,1,0,1,0,0,8,0,0,1,91036760,91036760,165333180,2,2,Drama,0,1,0,0,1,2,0,2,1,2,0,56489558
299,3000000,en,1.739182,1991-02-22,89,Short,1,0,1,1,1991,2,22,0,1,1,1,0,0,0,0,0,0,0,41744718,71624879,NULL,0,2,Comedy,3,1,0,1,1,1,0,2,5,1,0,9563393
300,9000000,en,1.8080900000000002,1991-11-21,94,Medium,1,0,1,1,1991,11,21,0,1,1,0,0,0,0,0,0,0,0,174999005,NULL,NULL,1,1,Fantasy,0,1,0,0,1,0,0,1,2,0,0,26055
301,11000000,en,15.750026,1990-01-19,96,Medium,1,0,1,1,1990,1,19,0,1,1,0,0,0,0,12,0,0,1,141000000,27900000,NULL,0,2,Horror,3,2,0,1,2,3,0,2,3,10,0,48572000
302,225000,en,1.533379,1933-10-06,87,Short,1,0,1,1,1933,10,6,1,1,1,0,0,0,0,1,0,0,0,NULL,NULL,NULL,0,1,Comedy,0,0,0,0,1,0,0,1,0,0,0,2850000
303,0,en,2.36594,2005-09-13,105,Medium,1,0,1,0,2005,9,13,1,1,1,0,1,0,0,4,0,1,1,157387195,170128460,135000000,0,1,Comedy,0,1,0,1,1,0,0,1,2,0,0,2945242
304,0,en,5.385108,1993-06-04,107,Medium,1,0,1,1,1993,6,4,0,1,1,0,0,0,0,0,1,0,1,152368585,8125592,NULL,3,1,Drama,0,1,0,0,1,1,0,1,1,1,0,22886222
305,0,en,7.362552,1988-01-22,101,Medium,1,0,1,1,1988,1,22,0,1,1,0,0,0,0,4,0,0,0,22812411,NULL,NULL,0,2,Action,0,1,0,0,1,2,0,5,2,1,0,6193901
306,100000000,en,14.922398999999999,2002-12-14,167,Large,1,1,1,1,2002,12,14,1,2,1,0,0,0,0,12,0,0,1,18552460,77737889,358372926,6,3,Drama,2,5,2,1,2,1,0,3,17,5,0,193772504
307,100000000,en,12.36223,2009-10-16,101,Medium,1,1,1,1,2009,10,16,1,1,1,0,0,0,0,6,0,1,1,NULL,109449237,25605015,0,5,Fantasy,0,0,0,0,1,0,0,3,5,0,0,100086793
308,108000000,en,19.943929999999998,2016-12-25,129,Large,1,1,1,1,2016,12,25,1,1,1,0,0,1,0,9,0,1,0,369330363,758539785,347434178,2,3,Drama,6,1,1,1,1,1,0,2,9,1,0,22678555
309,30000000,en,4.902869,2004-06-15,104,Medium,1,0,1,1,2004,6,15,0,1,1,0,0,0,0,2,0,1,0,28215918,171120329,103891409,2,1,Drama,2,1,0,1,1,1,1,5,10,1,0,21800302
310,26000000,en,7.867999,2003-08-03,97,Medium,1,0,1,1,2003,8,3,1,1,1,0,0,0,0,16,1,1,0,37664855,NULL,35114428,0,3,Comedy,4,2,1,2,2,2,0,3,2,11,0,110230332
311,15000000,en,10.445867,2009-03-25,96,Medium,1,0,1,1,2009,3,25,0,3,1,0,0,0,0,6,1,0,1,351692268,748806957,129042871,0,3,Drama,1,1,0,1,1,1,0,2,15,3,0,8459458
312,9500000,fr,8.59498,2012-05-18,168,Large,0,1,1,0,2012,5,18,0,2,1,1,0,0,0,10,0,1,1,NULL,NULL,17808,1,1,Drama,1,1,0,1,1,1,0,1,1,1,0,12250
313,16000000,en,1.7580790000000002,2004-09-03,97,Medium,1,0,1,1,2004,9,3,1,1,1,0,0,0,0,1,0,0,1,207283925,129042871,48093211,0,1,Drama,0,0,0,1,1,0,0,0,2,0,0,12
314,0,en,5.339887999999999,2001-02-10,89,Short,1,0,1,0,2001,2,10,0,3,1,0,0,0,0,0,NULL,0,NULL,NULL,88545092,NULL,0,NULL,Drama,0,0,0,0,1,0,0,0,0,0,0,6297
315,175000000,en,19.148182000000002,2017-06-15,109,Medium,1,1,1,1,2017,6,15,0,1,1,0,0,0,0,2,0,1,0,559852396,NULL,356296601,0,2,Adventure,0,2,0,0,1,2,0,11,4,4,1,350170057
316,55000000,en,11.672394,2008-01-30,141,Large,1,1,1,1,2008,1,30,0,1,1,0,0,0,0,15,1,0,0,151493655,165615285,176997168,9,3,Drama,3,3,2,3,2,3,0,1,10,3,2,113020255
317,60000000,en,10.271517,2012-03-12,88,Short,1,0,1,1,2012,3,12,0,1,1,0,0,0,0,5,0,0,0,363889678,210000000,461983149,0,3,Adventure,4,0,0,0,2,0,0,13,1,1,36,118338361
318,115000000,en,15.232738000000001,2013-08-07,109,Medium,1,0,1,1,2013,8,7,1,1,1,0,0,0,0,3,0,1,NULL,311312624,171120329,NULL,1,7,Drama,16,14,21,14,4,6,5,1,10,13,14,286140700
319,20000000,ja,9.570657,2006-06-17,126,Large,0,0,1,1,2006,6,17,0,1,1,0,1,0,1,1,0,0,0,NULL,NULL,NULL,0,1,Fantasy,0,0,0,0,1,0,0,3,0,0,0,27793200
320,12000000,en,10.312016999999999,1985-02-08,113,Medium,1,0,1,1,1985,2,8,0,1,1,0,0,0,0,7,0,1,0,333000000,NULL,NULL,2,1,Drama,0,1,0,0,1,1,0,2,1,1,0,68706993
321,0,en,1.506457,1986-09-06,96,Medium,1,0,1,1,1986,9,6,1,1,1,0,0,0,0,5,0,1,0,34967437,NULL,50750000,0,3,Action,3,2,0,1,2,0,0,1,4,0,0,750000
322,85000000,en,14.170182999999998,2012-03-15,106,Medium,1,0,1,1,2012,3,15,0,1,1,0,0,0,0,20,1,1,0,363889678,82087155,21000000,0,6,Adventure,1,1,0,0,1,2,1,5,18,1,3,183018522
323,135000000,en,23.501228,2015-12-25,156,Large,1,1,1,1,2015,12,25,1,4,1,1,0,0,0,20,0,0,0,193772504,378858340,NULL,3,9,Adventure,10,9,14,17,4,11,6,3,11,19,20,532950503
324,90000000,en,9.112008,1999-02-05,100,Medium,1,0,1,1,1999,2,5,0,1,1,0,0,0,0,4,0,0,0,346079773,161000000,65884703,0,2,Drama,12,6,17,6,3,4,5,3,9,9,1,161626121
325,12000000,en,7.569698,1987-08-07,83,Short,1,0,1,1,1987,8,7,1,1,1,0,0,0,0,3,0,1,0,90614445,NULL,24689703,1,1,Action,0,0,0,0,1,0,0,1,0,0,0,5669831
326,71000000,en,9.439079,1998-06-22,85,Short,1,0,1,1,1998,6,22,0,1,1,0,0,0,0,2,0,0,0,288752301,5731103,147214049,0,3,Fantasy,2,1,0,0,1,1,0,2,3,1,0,294456605
327,26000000,en,10.177303,1996-09-20,102,Medium,1,0,1,1,1996,9,20,1,1,1,0,0,0,0,3,1,0,1,NULL,71624879,245066411,0,1,Comedy,8,3,8,12,4,4,1,4,12,16,0,116400000
328,40000000,en,8.062578,2011-07-27,108,Medium,1,1,1,1,2011,7,27,0,1,1,0,0,1,0,4,1,0,0,655011224,266000000,95149435,0,6,Drama,20,6,10,11,3,3,2,2,16,12,6,60965854
329,15000000,en,4.582024,2010-12-22,117,Medium,1,1,1,1,2010,12,22,1,1,1,0,0,0,0,16,1,0,0,141069860,400062763,163733697,0,3,Drama,0,0,1,0,1,2,0,1,4,1,0,20529194
330,100000000,en,15.088318,2006-11-16,108,Medium,1,1,1,1,2006,11,16,0,1,1,0,0,0,0,13,0,0,1,926287400,262797249,158733820,2,2,Animation,4,1,2,0,5,11,1,4,14,24,3,384335608
331,0,en,1.895489,1982-03-25,100,Medium,1,0,1,1,1982,3,25,0,1,1,0,0,0,0,5,0,1,0,NULL,NULL,NULL,0,4,Adventure,0,1,0,0,1,0,0,1,0,1,0,5588800
332,23000000,cn,10.861339,2009-12-18,139,Large,0,1,1,1,2009,12,18,1,1,1,0,0,0,0,14,0,0,0,30399676,NULL,NULL,0,1,Drama,0,0,0,0,1,0,0,3,0,0,0,5837674
333,5000000,en,6.226054,2007-09-07,97,Medium,1,1,1,1,2007,9,7,1,1,1,0,0,0,0,11,0,1,1,100230832,330579719,148336445,0,2,Drama,3,1,0,0,2,2,0,1,12,1,0,346592
334,0,en,2.8700259999999997,1949-12-21,132,Large,1,0,1,1,1949,12,21,1,1,1,0,0,0,0,4,0,0,0,9132000,NULL,NULL,1,1,Drama,4,1,1,1,1,1,0,4,1,4,0,3225000
335,1,ta,0.43849,2003-05-05,140,Large,0,0,1,0,2003,5,5,0,1,0,0,0,0,0,0,0,1,0,NULL,NULL,500000,0,NULL,Drama,0,0,0,0,1,0,0,1,1,1,0,3
336,25000000,en,9.453942,2014-05-09,124,Large,1,1,1,1,2014,5,9,0,1,1,0,0,0,0,3,0,0,1,177238796,355237933,147780440,2,1,Drama,0,0,0,0,1,0,0,1,0,0,0,38307627
337,75000000,en,17.852022,2013-05-29,115,Medium,1,0,1,1,2013,5,29,0,2,1,1,0,0,0,15,0,0,0,102391382,1519557910,195745823,2,4,Crime,3,2,0,4,2,2,0,5,7,8,1,117698894
338,0,ja,0.215013,2010-11-13,116,Medium,0,0,1,0,2010,11,13,0,2,0,0,0,0,1,0,1,0,0,8690429,NULL,NULL,0,NULL,Fantasy,0,0,0,0,1,0,0,0,0,0,0,9833553
339,30000000,en,9.783762,2005-06-06,118,Medium,1,0,1,1,2005,6,6,0,2,1,0,0,1,0,6,0,0,1,NULL,12520799,NULL,2,3,Drama,2,1,0,0,2,1,0,6,7,1,0,27610873
340,11000000,en,2.27258,1970-01-27,124,Large,1,0,1,0,1970,1,27,0,1,1,0,0,0,0,5,0,1,0,141195658,NULL,34562222,0,2,Drama,2,1,0,3,3,1,0,2,4,1,0,2200000
341,0,en,11.576578,2014-09-26,95,Medium,1,0,1,0,2014,9,26,1,1,1,0,0,0,0,2,0,1,0,118338361,431971116,346079773,0,2,Comedy,0,0,0,0,2,0,0,2,0,0,0,1289998
342,27000000,en,12.235391,1997-10-03,115,Medium,1,0,1,1,1997,10,3,1,1,1,0,0,0,0,5,0,1,0,390493908,8349430,35739755,0,2,Drama,1,1,0,0,1,3,0,2,6,1,0,60527873
343,0,en,0.7676310000000001,2005-04-29,88,Short,1,1,1,1,2005,4,29,0,1,1,0,0,0,0,4,0,0,1,NULL,NULL,NULL,0,1,Comedy,0,0,0,0,1,0,0,1,2,0,0,152810
344,0,en,1.021685,1982-06-10,93,Short,1,0,1,1,1982,6,10,0,2,1,0,0,0,0,3,0,0,0,36565280,24600832,20471382,0,3,Drama,0,0,0,0,1,0,0,1,0,0,0,88000
345,60000000,en,11.234862,2014-01-15,105,Medium,1,0,1,1,2014,1,15,0,2,1,0,0,0,0,16,0,1,0,156974557,961000000,662845518,0,6,Drama,5,2,0,2,3,0,0,3,13,2,1,50549107
346,0,en,3.611453,1988-07-08,113,Medium,1,0,1,1,1988,7,8,0,1,1,0,0,0,0,2,0,1,0,19265302,NULL,77737889,0,1,Comedy,0,0,0,0,1,0,0,0,0,0,0,14681192
347,36000000,en,14.575883,2016-12-06,97,Medium,1,1,1,1,2016,12,6,1,1,1,0,0,0,0,7,0,0,1,585349010,276572938,194168700,0,6,Drama,0,1,1,0,1,0,0,1,5,1,0,87416021
348,12,en,1.4103219999999999,1996-10-16,84,Short,1,0,1,1,1996,10,16,1,1,1,1,0,0,0,0,0,0,0,20045115,NULL,49364621,1,1,Adventure,1,1,0,1,1,1,0,2,0,1,0,1
349,1000000,ja,11.267366,1984-03-11,117,Medium,0,1,1,0,1984,3,11,0,1,0,0,0,0,1,13,0,0,0,NULL,NULL,NULL,0,1,Adventure,1,0,0,0,3,3,0,2,5,2,5,3301446
350,350000,en,2.96237,2004-12-08,85,Short,1,1,1,0,2004,12,8,1,1,1,0,0,0,0,6,0,0,0,NULL,NULL,NULL,0,5,Doco,0,0,0,0,2,0,0,0,0,0,0,3515061
351,110000000,en,13.1984,2016-09-29,107,Medium,1,1,1,1,2016,9,29,1,2,1,0,0,0,0,12,0,0,0,549368315,1506249360,1123746996,2,6,Drama,8,8,1,4,4,2,4,3,13,3,13,121790373
352,7200000,en,12.00491,1971-12-13,120,Large,1,1,1,1,1971,12,13,1,2,1,0,0,0,0,19,0,1,0,141195658,NULL,111584787,0,3,Adventure,5,1,0,1,1,2,0,3,3,3,0,116019547
353,0,en,7.093984,1984-09-28,96,Medium,1,0,1,1,1984,9,28,1,1,1,0,0,0,0,9,0,0,0,NULL,NULL,27092880,1,1,Comedy,0,0,0,0,1,0,0,1,0,0,0,9500000
354,7000000,en,2.483032,2001-11-16,93,Short,1,0,1,1,2001,11,16,0,1,1,0,0,0,0,10,0,0,0,NULL,NULL,28215918,1,1,Action,0,0,0,1,1,0,0,0,0,0,0,10229331
355,20500000,en,8.333525999999999,2008-12-05,102,Medium,1,1,1,1,2008,12,5,1,3,1,0,1,0,0,9,0,0,1,NULL,100000000,113244290,0,6,Action,18,5,16,9,2,3,6,4,21,11,1,10089373
356,0,en,0.519968,2017-04-14,99,Medium,1,1,1,1,2017,4,14,0,1,1,0,0,0,0,0,NULL,0,0,NULL,208076205,117698894,1,2,Doco,0,0,1,0,1,0,0,1,5,0,0,393970
357,130000000,en,8.946242999999999,2005-04-06,124,Large,1,0,1,1,2005,4,6,0,4,1,1,0,0,0,2,0,1,0,171120329,141591324,250821495,0,10,Adventure,11,6,18,9,3,4,4,6,27,13,6,119269486
358,45000000,en,21.605760999999998,1994-06-23,89,Short,1,1,1,1,1994,6,23,0,1,1,0,0,0,0,9,0,0,0,NULL,70136369,288752301,0,2,Animation,2,0,4,0,4,3,0,4,2,10,6,788241776
359,75000000,en,7.970031,1998-10-23,99,Medium,1,1,1,1,1998,10,23,1,1,1,0,0,0,0,4,0,0,0,152368585,332000000,NULL,0,4,Action,5,4,7,8,2,1,3,1,4,4,10,14567883
360,65000000,en,12.738789,2009-12-26,136,Large,1,1,1,1,2009,12,26,1,3,1,0,0,0,0,13,1,0,1,230884728,325756637,170128460,4,6,Fantasy,1,1,0,1,1,1,0,4,16,1,1,93525586
361,0,en,1.43679,2016-11-02,87,Short,1,1,1,1,2016,11,2,0,3,1,0,0,0,0,0,NULL,0,0,NULL,NULL,NULL,0,2,Adventure,0,1,0,0,1,1,0,0,4,0,0,3162153
362,2200000,ta,1.132835,2010-05-28,154,Large,0,0,1,0,2010,5,28,0,1,0,0,0,0,0,3,0,1,0,18000000,14000000,8500000,1,2,Action,0,1,0,0,1,1,0,2,0,1,0,9700000
363,3300000,ru,4.445867,2015-04-30,120,Large,0,0,1,0,2015,4,30,0,1,0,0,1,0,0,0,0,1,1,5873871,NULL,NULL,0,3,Drama,0,1,0,0,1,0,0,2,0,1,0,5249225
364,15400000,fr,8.400049000000001,2012-05-17,123,Large,0,0,1,0,2012,5,17,0,2,1,1,0,0,0,7,1,0,0,214104620,NULL,132900000,0,16,Drama,4,5,2,5,2,1,1,3,6,2,5,25762027
365,90000000,en,11.3569,1999-10-28,157,Large,1,0,1,1,1999,10,28,1,1,1,0,0,0,1,11,0,0,0,245066411,24048000,41833347,3,5,Drama,9,2,2,8,4,3,0,2,8,2,2,60289912
366,7000,en,7.15307,2004-10-08,77,Short,1,1,1,1,2004,10,8,1,1,1,0,0,0,0,9,0,0,0,NULL,NULL,NULL,0,1,Drama,0,0,1,0,1,1,0,1,1,1,0,424760
367,12000000,en,7.883710000000001,2014-04-16,99,Medium,1,1,1,1,2014,4,16,0,1,1,0,0,0,0,3,0,1,0,260696994,23727301,NULL,1,3,Drama,0,1,0,0,1,1,0,2,9,1,0,101332962
368,0,fr,8.150265,1999-02-01,109,Medium,0,0,1,1,1999,2,1,0,1,0,1,0,0,0,10,0,0,0,NULL,15000000,229400000,0,4,Adventure,0,1,0,0,2,2,0,3,2,2,0,1644060
369,0,en,6.068689,2016-04-27,98,Medium,1,0,1,1,2016,4,27,0,1,1,0,0,0,0,2,1,0,1,147780440,235860116,653428261,1,2,Drama,0,1,0,0,2,1,0,2,1,1,0,3351735
